order_id,order_date,customer_id,customer_name,city,product_name,category,quantity,unit_price,discount_percent,sales_channel,payment_method
ORD-1207,2025-10-04,CUST-240,Liam Taylor,Liverpool,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Bank Transfer
ORD-1208,2025-05-16,CUST-243,Emma Brown,Bristol,Leather Belt,Accessories,5,24.99,10.0,Online Store,Credit Card
ORD-1209,2025-12-16,CUST-106,Isabella Roberts,Leeds,Classic T-Shirt,Clothing,2,18.99,5.0,Online Store,Debit Card
ORD-1210,2025-03-25,CUST-217,Sophia Taylor,Leeds,Rain Coat,Outerwear,2,74.99,0.0,Online Store,Cash
ORD-1211,2025-04-28,CUST-120,Mason Evans,Liverpool,Sneakers,Footwear,2,64.99,0.0,Online Store,Credit Card
ORD-1212,2025-05-01,CUST-224,Sophia Walker,Glasgow,Winter Jacket,Outerwear,4,89.99,0.0,Online Store,Debit Card
ORD-1213,2025-06-01,CUST-118,Emma Johnson,Bristol,Rain Coat,Outerwear,1,74.99,10.0,Physical Store,Credit Card
ORD-1214,2025-08-30,CUST-168,Emma Walker,London,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,Credit Card
ORD-1215,2025-10-20,CUST-242,James Davies,Birmingham,Classic T-Shirt,Clothing,4,18.99,10.0,Online Store,PayPal
ORD-1216,2025-09-11,CUST-101,Ethan Roberts,Birmingham,Rain Coat,Outerwear,1,74.99,15.0,Online Store,Credit Card
ORD-1217,2025-08-29,CUST-123,Ethan Evans,Birmingham,Hoodie,Clothing,1,39.99,15.0,Online Store,Credit Card
ORD-1218,2025-08-17,CUST-196,Emma Thomas,Bristol,Running Socks,Footwear,2,9.99,15.0,Physical Store,Debit Card
ORD-1219,2025-11-12,CUST-229,Emma Smith,Cardiff,Canvas Tote Bag,Accessories,1,19.99,20.0,Physical Store,Bank Transfer
ORD-1220,2025-10-27,CUST-224,Liam Davies,Birmingham,Sneakers,Footwear,3,64.99,0.0,Physical Store,Credit Card
ORD-1221,2025-10-18,CUST-197,Amelia Smith,Leeds,Running Socks,Footwear,2,,0.0,Online Store,Cash
ORD-1222,2025-11-07,CUST-205,Ethan Roberts,Edinburgh,Rain Coat,Outerwear,2,74.99,10.0,Online Store,Cash
ORD-1223,2025-01-03,CUST-243,Sophia Taylor,Leeds,Classic T-Shirt, ACCESSORIES ,5,18.99,5.0,Physical Store,Bank Transfer
ORD-1224,2025-10-13,CUST-248,James Roberts,Bristol,Leather Belt,Accessories,5,24.99,5.0,Online Store,Credit Card
ORD-1225,2025-08-14,CUST-241,Noah Davies,Bristol,Sneakers,Footwear,4,64.99,0.0,Physical Store,Credit Card
ORD-1226,2025-11-27,CUST-166,Olivia Roberts,Bristol,Denim Jeans,Clothing,1,49.99,10.0,Physical Store,Credit Card
ORD-1227,2025-05-23,CUST-185,Amelia Brown,Cardiff,Leather Belt,Accessories,1,24.99,20.0,Physical Store,Cash
ORD-1228,2025-06-07,CUST-233,Olivia Brown,Birmingham,Classic T-Shirt,Clothing,1,18.99,15.0,Online Store,Cash
ORD-1229,2025-12-13,CUST-229,Liam Johnson,Birmingham,Winter Jacket,Outerwear,4,89.99,10.0,Physical Store,Cash
ORD-1230,2025-10-08,CUST-153,Lucas Johnson,London,Denim Jeans,Clothing,5,49.99,0.0,Marketplace,Debit Card
ORD-1231,2025-01-25,CUST-240,Emma Brown,Cardiff,Canvas Tote Bag,Accessories,3,19.99,10.0,Physical Store,Bank Transfer
ORD-1232,2025-05-26,CUST-159,Emma Taylor,Liverpool,Denim Jeans,Clothing,2,49.99,0.0,Physical Store,PayPal
ORD-1233,2025-01-05,CUST-109,Liam Brown,Edinburgh,Denim Jeans,Clothing,2,49.99,20.0,Physical Store,PayPal
ORD-1234,2025-03-24,CUST-236,Sophia Roberts,Birmingham,Denim Jeans,Clothing,2,49.99,20.0,Physical Store,Cash
ORD-1235,2025-09-17,CUST-202,James Taylor,Glasgow,Hoodie,Clothing,4,39.99,5.0,Online Store,Cash
ORD-1236,2025-08-19,CUST-162,Emma Davies,Cardiff,Leather Belt,Accessories,2,24.99,5.0,Marketplace,Bank Transfer
ORD-1237,2025-01-14,CUST-185,Mia Davies,Cardiff,Hoodie,Clothing,4,39.99,0.0,Physical Store,Credit Card
ORD-1238,2025-11-10,CUST-219,Noah Walker,Leeds,Baseball Cap,Accessories,3,14.99,15.0,Online Store,Bank Transfer
ORD-1239,2025-06-30,CUST-181,Ethan Wilson,Cardiff,Baseball Cap,Accessories,1,14.99,0.0,Marketplace,Cash
ORD-1240,2025-11-04,CUST-216,Mia Wilson,Bristol,Classic T-Shirt,Clothing,1,18.99,0.0,Marketplace,Cash
ORD-1241,2025-02-11,CUST-120,Lucas Taylor,London,Denim Jeans,Clothing,5,49.99,0.0,Marketplace,Debit Card
ORD-1242,2025-03-01,CUST-147,James Johnson,London,Sneakers,Footwear,1,64.99,0.0,Online Store,Credit Card
ORD-1243,2025-10-17,CUST-107,Mason Evans,Liverpool,Sneakers,Footwear,2,64.99,5.0,Online Store,Debit Card
ORD-1244,2025-03-28,CUST-200,Liam Wilson,Glasgow,Running Socks,Footwear,5,9.99,10.0,Physical Store,Debit Card
ORD-1245,2025-06-01,CUST-116,Ethan Brown,Cardiff,Running Socks,Footwear,1,9.99,0.0,Online Store,Credit Card
ORD-1246,2025-01-28,CUST-150,Liam Evans,Cardiff,Leather Belt,Accessories,1,24.99,5.0,Online Store,Credit Card
ORD-1247,2025-09-13,CUST-203,James Thomas,Edinburgh,Canvas Tote Bag,Accessories,4,19.99,5.0,Marketplace,Credit Card
ORD-1248,2025-03-19,CUST-204,Charlotte Taylor,Edinburgh,Hoodie,Clothing,1,39.99,5.0,Marketplace,Credit Card
ORD-1249,2025-09-15,CUST-217,Mia Thomas,Cardiff,Rain Coat,Outerwear,2,74.99,5.0,Marketplace,Cash
ORD-1250,2025-07-02,CUST-158,James Thomas,Edinburgh,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,Cash
ORD-1251,2025-05-02,CUST-131,Liam Smith,Leeds,Leather Belt,Accessories,2,24.99,5.0,Marketplace,Cash
ORD-1252,2025-05-06,CUST-235,Noah Wilson,Glasgow,Winter Jacket,Outerwear,4,89.99,0.0,Online Store,Cash
ORD-1253,2025-12-14,CUST-128,Lucas Davies,Manchester,Canvas Tote Bag,Accessories,3,19.99,0.0,Physical Store,Bank Transfer
ORD-1254,2025-03-29,CUST-143,Liam Evans,Liverpool,Leather Belt,Accessories,1,24.99,0.0,Online Store,Bank Transfer
ORD-1255,2025-01-23,CUST-129,Amelia Brown,Leeds,Classic T-Shirt,Clothing,5,18.99,0.0,Online Store,Debit Card
ORD-1256,2025-05-09,CUST-207,Isabella Thomas,Cardiff,Baseball Cap,Accessories,4,14.99,0.0,Marketplace,Cash
ORD-1257,2025-01-10,CUST-248,Olivia Roberts,Leeds,Sneakers,Footwear,1,64.99,0.0,Online Store,Credit Card
ORD-1258,2025-03-27,CUST-189,Lucas Taylor,Liverpool,Winter Jacket,Outerwear,5,89.99,10.0,Online Store,Debit Card
ORD-1259,2025-08-11,CUST-169,Emma Brown,Glasgow,Denim Jeans,Clothing,2,49.99,0.0,Online Store,Credit Card
ORD-1260,2025-01-24,CUST-136,Emma Taylor,Liverpool,Leather Belt,Accessories,4,24.99,10.0,Physical Store,Bank Transfer
ORD-1261,2025-01-20,CUST-116,Emma Roberts,Leeds,Rain Coat,Outerwear,3,74.99,15.0,Marketplace,Bank Transfer
ORD-1262,2025-09-11,CUST-123,Isabella Evans,Manchester,Hoodie,Clothing,5,39.99,10.0,Online Store,PayPal
ORD-1263,2025-06-01,CUST-208,Charlotte Brown,Liverpool,Hoodie,Clothing,1,39.99,20.0,Physical Store,Cash
ORD-1264,2025-04-23,CUST-245,Emma Evans,Bristol,Hoodie,Clothing,5,39.99,10.0,Physical Store,Cash
ORD-1265,2025-07-17,CUST-103,Ethan Smith,Bristol,Winter Jacket,Outerwear,2,89.99,15.0,Online Store,PayPal
ORD-1266,2025-05-17,CUST-189,Mia Evans,Cardiff,Canvas Tote Bag,Accessories,4,19.99,15.0,Physical Store,Bank Transfer
ORD-1267,2025-12-16,CUST-217,Ethan Smith,Liverpool,Rain Coat,Outerwear,1,74.99,0.0,Online Store,Bank Transfer
ORD-1268,2025-10-29,CUST-168,Isabella Brown,Cardiff,Hoodie,Clothing,2,39.99,0.0,Online Store,Bank Transfer
ORD-1269,2025-03-31,CUST-103,Emma Davies,Leeds,Rain Coat,Outerwear,5,74.99,10.0,Marketplace,PayPal
ORD-1270,2025-10-24,CUST-159,Emma Davies,Edinburgh,Classic T-Shirt,Clothing,5,18.99,0.0,Online Store,Debit Card
ORD-1271,2025-12-08,CUST-234,Sophia Walker,Birmingham,Leather Belt,Accessories,2,24.99,15.0,Physical Store,Credit Card
ORD-1272,2025-02-13,CUST-172,Lucas Davies,Bristol,Canvas Tote Bag,Accessories,4,19.99,0.0,Physical Store,Cash
ORD-1273,2025-07-15,CUST-106,Lucas Wilson,Liverpool,Denim Jeans,Clothing,1,49.99,0.0,Marketplace,Credit Card
ORD-1274,2025-06-03,CUST-219,Sophia Evans,Edinburgh,Sneakers,Footwear,1,64.99,5.0,Online Store,Bank Transfer
ORD-1275,2025-11-01,CUST-246,William Walker,Birmingham,Denim Jeans,Clothing,2,49.99,0.0,Marketplace,Cash
ORD-1276,2025-04-27,CUST-226,James Johnson,Edinburgh,Winter Jacket,Outerwear,2,89.99,0.0,Marketplace,Debit Card
ORD-1277,2025-01-28,CUST-142,Ethan Johnson,Edinburgh,Classic T-Shirt,Clothing,5,18.99,10.0,Online Store,Debit Card
ORD-1278,2025-04-08,CUST-164,Charlotte Davies,Cardiff,Classic T-Shirt,Clothing,1,18.99,15.0,Physical Store,Debit Card
ORD-1279,2025-03-27,CUST-175,Liam Evans,Glasgow,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Cash
ORD-1280,2025-10-04,CUST-119,James Evans,Bristol,Rain Coat,Outerwear,1,74.99,0.0,Online Store,Bank Transfer
ORD-1281,2025-06-17,CUST-157,Charlotte Roberts,London,Canvas Tote Bag,Accessories,2,19.99,5.0,Physical Store,Debit Card
ORD-1282,2025-02-11,CUST-105,Sophia Smith,Leeds,Sneakers,Footwear,3,64.99,0.0,Online Store,Debit Card
ORD-1283,2025-09-24,CUST-111,Noah Brown,Glasgow,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,Cash
ORD-1284,2025-02-24,CUST-236,Noah Thomas,Glasgow,Winter Jacket,Outerwear,2,89.99,10.0,Online Store,Cash
ORD-1285,2025-12-02,CUST-230,Olivia Evans,Birmingham,Leather Belt,Accessories,3,24.99,5.0,Marketplace,PayPal
ORD-1286,2025-01-08,CUST-200,Mia Smith,Cardiff,Sneakers,Footwear,3,64.99,0.0,Physical Store,PayPal
ORD-1287,2025-01-16,CUST-228,Charlotte Evans,Leeds,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Bank Transfer
ORD-1288,2025-08-11,CUST-158,Amelia Walker,Leeds,Denim Jeans,Clothing,2,49.99,5.0,Physical Store,Bank Transfer
ORD-1289,2025-06-03,CUST-225,Emma Roberts,Cardiff,Winter Jacket,Outerwear,1,89.99,0.0,Marketplace,Cash
ORD-1290,2025-07-30,CUST-159,Olivia Davies,Edinburgh,Winter Jacket,Outerwear,2,89.99,15.0,Online Store,Cash
ORD-1291,2025-03-17,CUST-129,Amelia Brown,Cardiff,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Credit Card
ORD-1292,2025-02-10,CUST-150,Emma Johnson,Manchester,Classic T-Shirt,Clothing,2,18.99,0.0,Online Store,Debit Card
ORD-1293,2025-04-18,CUST-238,James Wilson,Birmingham,Running Socks,Footwear,5,9.99,15.0,Physical Store,Bank Transfer
ORD-1294,2025-06-05,CUST-146,Sophia Thomas,Leeds,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,Cash
ORD-1295,2025-01-04,CUST-146,William Brown,Liverpool,Classic T-Shirt,Clothing,5,18.99,20.0,Physical Store,Bank Transfer
ORD-1296,2025-05-22,CUST-244,Noah Taylor,Leeds,Hoodie,Clothing,1,39.99,10.0,Online Store,Cash
ORD-1297,2025-04-01,CUST-197,Amelia Evans,Glasgow,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,Cash
ORD-1298,2025-01-30,CUST-177,Liam Brown,Bristol,Baseball Cap,Accessories,5,14.99,15.0,Physical Store,Credit Card
ORD-1299,2025-04-20,CUST-230,Lucas Brown,Birmingham,Canvas Tote Bag,Accessories,4,19.99,15.0,Online Store,Cash
ORD-1300,2025-05-01,CUST-118,Lucas Evans,Bristol,Running Socks,Footwear,3,9.99,20.0,Physical Store,Bank Transfer
ORD-1301,2025-11-16,CUST-219,Charlotte Roberts,Bristol,Leather Belt,Accessories,5,24.99,0.0,Physical Store,PayPal
ORD-1302,2025-07-15,CUST-167,Mason Roberts,Glasgow,Baseball Cap,Accessories,1,14.99,0.0,MARKETPLACE,Bank Transfer
ORD-1303,2025-06-07,CUST-111,William Smith,Birmingham,Canvas Tote Bag,Accessories,1,19.99,20.0,Physical Store,Credit Card
ORD-1304,2025-12-23,CUST-236,Noah Taylor,Bristol,Baseball Cap,Accessories,4,14.99,10.0,Marketplace,Credit Card
ORD-1305,2025-11-28,CUST-175,Sophia Evans,Edinburgh,Sneakers,Footwear,5,64.99,0.0,Physical Store,Cash
ORD-1306,2025-10-03,CUST-231,Liam Davies,Leeds,Canvas Tote Bag,Accessories,5,19.99,10.0,Online Store,Cash
ORD-1307,2025-12-08,CUST-190,Ethan Brown,Leeds,Leather Belt,Accessories,3,24.99,5.0,Marketplace,Debit Card
ORD-1308,2025-08-06,CUST-126,Mia Davies,Glasgow,Denim Jeans,Clothing,1,49.99,10.0,Physical Store,Credit Card
ORD-1309,2025-12-21,CUST-241,Ethan Smith,Birmingham,Classic T-Shirt,Clothing,1,18.99,10.0,Physical Store,Cash
ORD-1310,2025-02-18,CUST-145,Ethan Davies,London,Sneakers,Footwear,1,64.99,10.0,Physical Store,PayPal
ORD-1311,2025-12-07,CUST-161,Isabella Evans,Liverpool,Leather Belt,Accessories,2,24.99,0.0,Marketplace,Debit Card
ORD-1312,2025-12-10,CUST-120,Lucas Smith,Birmingham,Sneakers,Footwear,2,64.99,0.0,Marketplace,Debit Card
ORD-1313,2025-11-29,CUST-226,Charlotte Brown,London,Running Socks,Footwear,2,9.99,0.0,Physical Store,PayPal
ORD-1314,2025-10-28,CUST-189,Noah Smith,Leeds,Sneakers,Footwear,5,64.99,10.0,Marketplace,Bank Transfer
ORD-1315,2025-06-07,CUST-183,Charlotte Evans,Manchester,Sneakers,Footwear,1,64.99,0.0,Physical Store,Cash
ORD-1316,2025-05-27,CUST-183,Olivia Wilson,London,Classic T-Shirt,Clothing,4,18.99,5.0,Physical Store,Credit Card
ORD-1317,2025-10-12,CUST-204,William Johnson,Manchester,Hoodie,Clothing,4,39.99,0.0,Marketplace,Bank Transfer
ORD-1318,2025-07-20,CUST-220,Liam Davies,Leeds,Rain Coat,Outerwear,3,74.99,0.0,Marketplace,Cash
ORD-1319,2025-12-16,CUST-139,Olivia Davies,Manchester,Canvas Tote Bag,Accessories,1,19.99,10.0,Physical Store,Cash
ORD-1320,2025-12-23,CUST-161,William Walker,London,Hoodie,Clothing,1,39.99,0.0,Physical Store,Debit Card
ORD-1321,2025-04-17,CUST-245,Amelia Wilson,Bristol,Running Socks,Footwear,5,9.99,0.0,Online Store,Debit Card
ORD-1322,2025-10-15,CUST-178,Charlotte Johnson,Edinburgh,Baseball Cap,Accessories,3,14.99,0.0,Physical Store,PayPal
ORD-1323,2025-06-16,CUST-133,Amelia Taylor,Glasgow,Rain Coat,Outerwear,1,74.99,0.0,Physical Store,Cash
ORD-1324,2025-10-02,CUST-245,James Taylor,Birmingham,Baseball Cap,Accessories,5,14.99,0.0,Physical Store,PayPal
ORD-1325,2025-06-25,CUST-215,Noah Thomas,Glasgow,Classic T-Shirt,Clothing,1,18.99,15.0,Marketplace,Debit Card
ORD-1326,2025-12-10,CUST-166,Olivia Wilson,Bristol,Leather Belt,Accessories,1,24.99,10.0,Physical Store,PayPal
ORD-1327,2025-01-30,CUST-221,Amelia Wilson,Cardiff,Rain Coat,Outerwear,1,74.99,0.0,Marketplace,Bank Transfer
ORD-1328,2025-07-20,CUST-212,Emma Johnson,Bristol,Hoodie,Clothing,4,39.99,15.0,Physical Store,Cash
ORD-1329,2025-12-31,CUST-185,James Johnson,Cardiff,Baseball Cap,Accessories,2,14.99,0.0,Online Store,PayPal
ORD-1330,2025-09-07,CUST-184,Ethan Brown,Cardiff,Hoodie,Clothing,1,39.99,0.0,Marketplace,Cash
ORD-1331,2025-04-21,CUST-197,Sophia Brown,Bristol,Hoodie,Clothing,1,39.99,5.0,Physical Store,Debit Card
ORD-1332,2025-09-06,CUST-118,Sophia Davies,Cardiff,Hoodie,Clothing,2,39.99,0.0,Online Store,Cash
ORD-1333,2025-05-27,CUST-163,Emma Davies,Cardiff,Baseball Cap,Accessories,1,14.99,10.0,Online Store,Bank Transfer
ORD-1334,2025-01-05,CUST-119,Mason Evans,Edinburgh,Canvas Tote Bag,Accessories,2,19.99,15.0,Marketplace,Cash
ORD-1335,2025-10-31,CUST-207,Liam Walker,Bristol,Canvas Tote Bag,Accessories,1,19.99,0.0,Marketplace,Credit Card
ORD-1336,2025-07-22,CUST-181,James Thomas,Birmingham,Leather Belt,Accessories,3,24.99,0.0,Online Store,Cash
ORD-1337,2025-04-26,CUST-180,Lucas Thomas,London,Running Socks,Footwear,2,9.99,0.0,Online Store,PayPal
ORD-1338,2025-07-27,CUST-213,Noah Evans,Liverpool,Canvas Tote Bag,Accessories,1,19.99,0.0,Online Store,PayPal
ORD-1339,2025-07-23,CUST-134,Isabella Wilson,Glasgow,Hoodie,Clothing,3,39.99,0.0,Online Store,PayPal
ORD-1340,2025-11-23,CUST-129,James Thomas,Leeds,Hoodie,Clothing,1,39.99,0.0,Physical Store,Cash
ORD-1341,2025-05-16,CUST-232,Noah Thomas,Edinburgh,Winter Jacket,Outerwear,2,89.99,0.0,Online Store,Cash
ORD-1342,2025-09-22,CUST-133,Sophia Evans,Bristol,Hoodie,Clothing,1,39.99,20.0,Physical Store,PayPal
ORD-1343,2025-02-14,CUST-160,Charlotte Johnson,Birmingham,Hoodie,Clothing,5,39.99,0.0,Online Store,Credit Card
ORD-1344,2025-05-24,CUST-201,Olivia Walker,Manchester,Sneakers,Footwear,1,64.99,20.0,Physical Store,Bank Transfer
ORD-1345,2025-10-22,CUST-235,Mia Johnson,Leeds,Sneakers,Footwear,4,64.99,20.0,Marketplace,PayPal
ORD-1346,2025-11-17,CUST-244,Noah Evans,Edinburgh,Canvas Tote Bag,Accessories,2,19.99,20.0,Physical Store,Bank Transfer
ORD-1347,2025-10-08,CUST-130,Liam Roberts,London,Baseball Cap,Accessories,1,14.99,10.0,Online Store,Credit Card
ORD-1348,2025-06-09,CUST-213,Emma Taylor,Manchester,Rain Coat,Outerwear,2,74.99,15.0,Online Store,Cash
ORD-1349,2025-07-24,CUST-158,Amelia Taylor,Leeds,Baseball Cap,Accessories,5,14.99,20.0,Online Store,Cash
ORD-1350,2025-09-05,CUST-197,Olivia Johnson,Edinburgh,Running Socks,Footwear,4,9.99,15.0,Online Store,Debit Card
ORD-1351,2025-04-06,CUST-137,Isabella Johnson,London,Classic T-Shirt,Clothing,1,18.99,10.0,Physical Store,Credit Card
ORD-1352,2025-11-16,CUST-238,Noah Roberts,Edinburgh,Sneakers,Footwear,1,64.99,15.0,Physical Store,PayPal
ORD-1353,2025-04-10,CUST-181,Mia Taylor,Birmingham,Winter Jacket,Outerwear,1,89.99,0.0,Physical Store,Debit Card
ORD-1354,2025-07-05,CUST-159,Liam Wilson,Edinburgh,Canvas Tote Bag,Accessories,5,19.99,5.0,Online Store,Credit Card
ORD-1355,2025-01-24,CUST-207,Mason Wilson,London,Running Socks,Footwear,2,9.99,10.0,Online Store,Debit Card
ORD-1356,2025-05-20,CUST-136,Liam Brown,London,Winter Jacket,Outerwear,2,89.99,5.0,Physical Store,Cash
ORD-1357,2025-08-24,CUST-204,Olivia Brown,Leeds,Winter Jacket,Outerwear,1,89.99,20.0,Online Store,Credit Card
ORD-1358,2025-11-25,CUST-153,Olivia Roberts,Glasgow,Baseball Cap,Accessories,2,14.99,5.0,Online Store,Cash
ORD-1359,2025-08-04,CUST-107,Olivia Roberts,Leeds,Running Socks,Footwear,2,9.99,10.0,Physical Store,PayPal
ORD-1360,2025-11-06,CUST-164,Noah Thomas,Bristol,Canvas Tote Bag,Accessories,2,19.99,5.0,Physical Store,PayPal
ORD-1361,2025-02-23,CUST-237,James Davies,Cardiff,Hoodie,Clothing,2,39.99,0.0,Physical Store,Bank Transfer
ORD-1362,2025-10-07,CUST-101,Noah Davies,Liverpool,Rain Coat,Outerwear,3,74.99,10.0,Online Store,Credit Card
ORD-1363,2025-09-25,CUST-215,Amelia Smith,Glasgow,Hoodie,Clothing,1,39.99,0.0,Online Store,Debit Card
ORD-1364,2025-11-17,CUST-183,Isabella Davies,Leeds,Leather Belt,Accessories,1,24.99,5.0,Online Store,Debit Card
ORD-1365,2025-06-30,CUST-233,Mia Davies,Leeds,Sneakers,Footwear,2,64.99,0.0,Physical Store,Bank Transfer
ORD-1366,2025-09-01,CUST-156,Isabella Evans,Cardiff,Winter Jacket,Outerwear,1,89.99,20.0,Online Store,Cash
ORD-1367,2025-08-05,CUST-144,Sophia Smith,Liverpool,Hoodie,Clothing,1,39.99,0.0,Physical Store,PayPal
ORD-1368,2025-08-06,CUST-103,Olivia Evans,Glasgow,Winter Jacket,Outerwear,2,89.99,0.0,Marketplace,Bank Transfer
ORD-1369,2025-08-21,CUST-116,Olivia Davies,Leeds,Sneakers,Footwear,5,64.99,5.0,Physical Store,Credit Card
ORD-1370,2025-09-24,CUST-203,Ethan Brown,Bristol,Winter Jacket,Outerwear,1,89.99,0.0,Physical Store,Cash
ORD-1371,2025-08-04,CUST-156,Emma Davies,Edinburgh,Classic T-Shirt,Clothing,1,18.99,20.0,Online Store,Credit Card
ORD-1372,2025-12-27,CUST-153,Emma Taylor,London,Classic T-Shirt,Clothing,1,18.99,10.0,Marketplace,PayPal
ORD-1373,2025-02-15,CUST-233,Isabella Wilson,Liverpool,Denim Jeans,Clothing,4,49.99,10.0,Marketplace,Credit Card
ORD-1374,2025-01-06,CUST-192,Charlotte Brown,Glasgow,Rain Coat,Outerwear,3,74.99,10.0,Physical Store,PayPal
ORD-1375,2025-01-11,CUST-194,Ethan Johnson,Liverpool,Classic T-Shirt,Clothing,1,18.99,0.0,Physical Store,Cash
ORD-1376,2025-11-28,CUST-238,Isabella Roberts,Cardiff, classic t-shirt ,Clothing,2,39.99,0.0,Physical Store,PayPal
ORD-1377,2025-06-03,CUST-233,Amelia Johnson,Bristol,Running Socks,Footwear,4,9.99,15.0,Online Store,Bank Transfer
ORD-1378,2025-12-02,CUST-107,Mason Wilson,Glasgow,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Cash
ORD-1379,2025-03-29,CUST-185,James Taylor,Liverpool,Classic T-Shirt,Clothing,1,18.99,20.0,Online Store,Bank Transfer
ORD-1380,2025-09-12,CUST-203,Mia Walker,Manchester,Rain Coat,Outerwear,2,74.99,10.0,Online Store,PayPal
ORD-1381,2025-12-30,CUST-240,Lucas Brown,,Canvas Tote Bag,Accessories,2,19.99,0.0,Physical Store,PayPal
ORD-1382,2025-08-29,CUST-166,Lucas Evans,Bristol,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,PayPal
ORD-1383,2025-07-25,CUST-116,Mason Walker,Manchester,Hoodie,Clothing,1,39.99,20.0,Marketplace,Bank Transfer
ORD-1384,2025-04-24,CUST-100,Olivia Taylor,Bristol,Leather Belt,Accessories,2,24.99,0.0,Physical Store,Credit Card
ORD-1385,2025-10-05,CUST-197,Isabella Smith,Glasgow,Winter Jacket,Outerwear,1,89.99,10.0,Physical Store,Bank Transfer
ORD-1386,2025-05-29,CUST-198,Sophia Brown,Birmingham,Leather Belt,Accessories,2,24.99,0.0,Physical Store,Cash
ORD-1387,2025-02-09,CUST-232,William Walker,Cardiff,Running Socks,Footwear,4,9.99,20.0,Online Store,Credit Card
ORD-1388,2025-02-10,CUST-211,Emma Thomas,Birmingham,Leather Belt,Accessories,4,24.99,0.0,Online Store,Cash
ORD-1389,2025-07-14,CUST-210,Isabella Brown,Glasgow,Winter Jacket,Outerwear,1,89.99,5.0,Online Store,Bank Transfer
ORD-1390,2025-01-04,CUST-166,Sophia Thomas,Manchester,Leather Belt,Accessories,1,24.99,10.0,Marketplace,Bank Transfer
ORD-1391,2025-12-17,CUST-161,Ethan Wilson,Edinburgh,Sneakers,Footwear,2,64.99,20.0,Physical Store,Debit Card
ORD-1392,2025-06-17,CUST-234,Lucas Walker,Leeds,Canvas Tote Bag,Accessories,3,19.99,10.0,Physical Store,Bank Transfer
ORD-1393,2025-11-28,CUST-137,Amelia Taylor,Birmingham,Leather Belt,footwear,1,24.99,0.0,Online Store,Debit Card
ORD-1394,2025-01-30,CUST-200,Isabella Johnson,Edinburgh,Baseball Cap,Accessories,2,14.99,20.0,Physical Store,PayPal
ORD-1395,2025-02-08,CUST-115,Amelia Taylor,Glasgow,Winter Jacket,Outerwear,3,89.99,0.0,Online Store,Bank Transfer
ORD-1396,2025-07-21,CUST-131,William Walker,Manchester,Sneakers,Footwear,1,64.99,0.0,Online Store,Debit Card
ORD-1397,2025-09-30,CUST-167,Amelia Roberts,Bristol,Classic T-Shirt,Clothing,1,18.99,0.0,Online Store,PayPal
ORD-1398,2025-07-10,CUST-150,James Smith,Bristol,Baseball Cap,Accessories,2,14.99,15.0,Marketplace,Credit Card
ORD-1399,2025-01-01,CUST-221,Mason Davies,Leeds,Sneakers,Footwear,4,64.99,20.0,Marketplace,Debit Card
ORD-1400,2025-05-21,CUST-169,Lucas Roberts,Liverpool,Classic T-Shirt,Clothing,1,18.99,0.0,Online Store,Bank Transfer
ORD-1401,2025-07-11,CUST-164,James Evans,London,Hoodie,Clothing,1,39.99,20.0,Physical Store,Cash
ORD-1402,2025-03-19,CUST-157,Liam Taylor,London,Leather Belt,Accessories,1,24.99,0.0,Marketplace,Bank Transfer
ORD-1403,2025-06-17,CUST-182,Ethan Brown,Cardiff,Running Socks,Footwear,2,9.99,0.0,Online Store,PayPal
ORD-1404,2025-05-27,CUST-179,Charlotte Brown,Edinburgh,Canvas Tote Bag,Accessories,5,19.99,10.0,Physical Store,Cash
ORD-1405,2025-11-24,CUST-106,Liam Roberts,Glasgow,Running Socks,Footwear,1,9.99,15.0,Marketplace,Credit Card
ORD-1406,2025-11-24,CUST-223,Olivia Taylor,London,Running Socks,Footwear,1,9.99,0.0,Online Store,Bank Transfer
ORD-1407,2025-04-07,CUST-104,James Davies,Edinburgh,Baseball Cap,Accessories,1,14.99,5.0,Marketplace,Bank Transfer
ORD-1408,2025-01-19,CUST-222,James Johnson,Manchester,Canvas Tote Bag,Accessories,5,19.99,0.0,Physical Store,Cash
ORD-1409,2025-03-20,CUST-113,Amelia Evans,Leeds,Classic T-Shirt,Clothing,2,18.99,5.0,Physical Store,Bank Transfer
ORD-1410,2025-11-15,CUST-204,Sophia Johnson,Edinburgh,Sneakers,Footwear,2,64.99,10.0,Physical Store,Bank Transfer
ORD-1411,2025-11-21,CUST-161,Amelia Walker,Edinburgh,Rain Coat,Outerwear,1,74.99,0.0,Online Store,Credit Card
ORD-1412,2025-07-23,CUST-170,Mason Smith,Birmingham,Leather Belt,Accessories,1,24.99,0.0,Physical Store,Debit Card
